T,Salt,Cs,fs,Cp,Gamma,Eta,Eta_pred,Eta_abs_err
70,NaCl,1000,0.5,20.0,5.99,14.485,14.389442257035217,0.09555774296478248
70,NaCl,1000,0.5,20.0,7.74,14.045,13.959409586199193,0.08559041380080679
70,NaCl,1000,0.5,20.0,10.0,13.541,13.475394468172922,0.06560553182707807
70,NaCl,1000,0.5,20.0,12.9,12.991,12.940526152169522,0.050473847830478036
70,NaCl,1000,0.5,20.0,16.7,12.385,12.346374718377312,0.038625281622687524
70,NaCl,1000,0.5,20.0,21.5,11.741,11.68261944490724,0.05838055509275897
70,NaCl,1000,0.5,20.0,27.8,11.078,11.03366378545605,0.04433621454395009
70,NaCl,1000,0.5,20.0,35.9,10.414,10.354283781482845,0.059716218517154473
70,NaCl,1000,0.5,20.0,46.4,9.736,9.68406523806857,0.051934761931430984
70,NaCl,1000,0.5,20.0,59.9,9.1108,9.062869837787929,0.04793016221207047
70,NaCl,1000,0.5,20.0,77.4,8.4635,8.49640887539879,0.03290887539879073
70,NaCl,1000,0.5,20.0,100.0,7.9175,7.970236561517688,0.0527365615176878
70,NaCl,1000,0.5,18.0,1.0,12.832,12.821261858162071,0.01073814183792976
70,NaCl,1000,0.5,18.0,1.29,12.695,12.713938389475581,0.01893838947558102
70,NaCl,1000,0.5,18.0,1.67,12.688,12.664111891695987,0.02388810830401411
70,NaCl,1000,0.5,18.0,2.15,12.577,12.563993131439394,0.013006868560605511
70,NaCl,1000,0.5,18.0,2.78,12.425,12.421085046796605,0.003914953203395299
70,NaCl,1000,0.5,18.0,3.59,12.295,12.280139735347413,0.014860264652586608
70,NaCl,1000,0.5,18.0,4.64,12.072,12.068081039793796,0.0039189602062030815
70,NaCl,1000,0.5,18.0,5.99,11.798,11.801658705430157,0.0036587054301566724
70,NaCl,1000,0.5,18.0,7.74,11.508,11.494363015341076,0.013636984658923268
70,NaCl,1000,0.5,18.0,10.0,11.154,11.136460263515467,0.01753973648453311
70,NaCl,1000,0.5,18.0,12.9,10.736,10.726051466653548,0.009948533346452848
70,NaCl,1000,0.5,18.0,16.7,10.293,10.284211914784242,0.008788085215757135
70,NaCl,1000,0.5,18.0,21.5,9.8249,9.786028485668734,0.0388715143312659
70,NaCl,1000,0.5,18.0,27.8,9.3221,9.278693212638492,0.04340678736150849
70,NaCl,1000,0.5,18.0,35.9,8.798,8.765261422415302,0.03273857758469845
70,NaCl,1000,0.5,18.0,46.4,8.3029,8.26247640876153,0.040423591238468504
70,NaCl,1000,0.5,18.0,59.9,7.7751,7.752102985549749,0.02299701445025093
70,NaCl,1000,0.5,18.0,77.4,7.3293,7.296527239352524,0.03277276064747614
70,NaCl,1000,0.5,18.0,100.0,6.8681,6.849871618709644,0.01822838129035631
70,NaCl,1000,0.5,15.0,1.0,8.9473,8.903958801459348,0.043341198540652215
70,NaCl,1000,0.5,15.0,1.29,8.8537,8.848416714854759,0.005283285145241123
70,NaCl,1000,0.5,15.0,1.67,8.6962,8.734312845206222,0.038112845206223156
70,NaCl,1000,0.5,15.0,2.15,8.7744,8.735418606578945,0.038981393421055444
70,NaCl,1000,0.5,15.0,2.78,8.6774,8.680052838580389,0.0026528385803885612
70,NaCl,1000,0.5,15.0,3.59,8.6395,8.611890012206608,0.027609987793391966
70,NaCl,1000,0.5,15.0,4.64,8.4499,8.47001169139697,0.02011169139696989
70,NaCl,1000,0.5,15.0,5.99,8.3541,8.34498395936084,0.009116040639160161
70,NaCl,1000,0.5,15.0,7.74,8.1916,8.18943697307764,0.002163026922358924
70,NaCl,1000,0.5,15.0,10.0,7.9883,7.9973725364337955,0.009072536433795797
70,NaCl,1000,0.5,15.0,12.9,7.7531,7.79806040084703,0.0449604008470299
70,NaCl,1000,0.5,15.0,16.7,7.461,7.5024659521824795,0.04146595218247917
70,NaCl,1000,0.5,15.0,21.5,7.191,7.212922394268929,0.0219223942689295
70,NaCl,1000,0.5,15.0,27.8,6.8835,6.883764230807377,0.0002642308073772526
70,NaCl,1000,0.5,15.0,35.9,6.5668,6.576113485816297,0.009313485816297096
70,NaCl,1000,0.5,15.0,46.4,6.2335,6.241464719327171,0.007964719327170577
70,NaCl,1000,0.5,15.0,59.9,5.9251,5.932682253616311,0.007582253616311263
70,NaCl,1000,0.5,15.0,77.4,5.6228,5.640950483527081,0.01815048352708093
70,NaCl,1000,0.5,15.0,100.0,5.368,5.379751439598792,0.011751439598791436
70,NaCl,1000,0.5,12.0,1.0,5.926,5.954272018994708,0.028272018994707437
70,NaCl,1000,0.5,12.0,1.29,5.8962,5.892026716799522,0.00417328320047794
70,NaCl,1000,0.5,12.0,1.67,5.8317,5.846887783207074,0.015187783207074368
70,NaCl,1000,0.5,12.0,2.15,5.8395,5.831316533505789,0.008183466494211089
70,NaCl,1000,0.5,12.0,2.78,5.8062,5.801673230270801,0.004526769729198854
70,NaCl,1000,0.5,12.0,3.59,5.7853,5.770720349312254,0.014579650687746692
70,NaCl,1000,0.5,12.0,4.64,5.7249,5.720108268607051,0.004791731392948861
70,NaCl,1000,0.5,12.0,5.99,5.6821,5.664525745195106,0.017574254804894274
70,NaCl,1000,0.5,12.0,7.74,5.5937,5.579198533730941,0.014501466269059016
70,NaCl,1000,0.5,12.0,10.0,5.4995,5.467740101075946,0.0317598989240544
70,NaCl,1000,0.5,12.0,12.9,5.3932,5.382791856259969,0.010408143740031406
70,NaCl,1000,0.5,12.0,16.7,5.2699,5.2628829045458145,0.007017095454185274
70,NaCl,1000,0.5,12.0,21.5,5.1044,5.112566480026425,0.00816648002642495
70,NaCl,1000,0.5,12.0,27.8,4.9411,4.954045736772093,0.01294573677209332
70,NaCl,1000,0.5,12.0,35.9,4.7812,4.796475963447162,0.015275963447161978
70,NaCl,1000,0.5,12.0,46.4,4.6054,4.626477299250429,0.021077299250428894
70,NaCl,1000,0.5,12.0,59.9,4.4561,4.469469258178607,0.013369258178606458
70,NaCl,1000,0.5,12.0,77.4,4.2633,4.283834118945218,0.020534118945217728
70,NaCl,1000,0.5,12.0,100.0,4.1306,4.1311654976044405,0.000565497604440246
70,NaCl,1000,0.5,10.0,1.0,4.5668,4.493652555671776,0.07314744432822362
70,NaCl,1000,0.5,10.0,1.29,4.3408,4.381359558822921,0.04055955882292128
70,NaCl,1000,0.5,10.0,1.67,4.3072,4.374651875353313,0.06745187535331265
70,NaCl,1000,0.5,10.0,2.15,4.4547,4.45650583147031,0.0018058314703104372
70,NaCl,1000,0.5,10.0,2.78,4.3283,4.363836731584678,0.03553673158467863
70,NaCl,1000,0.5,10.0,3.59,4.3916,4.367461875007882,0.024138124992118648
70,NaCl,1000,0.5,10.0,4.64,4.3057,4.315246192958207,0.009546192958207023
70,NaCl,1000,0.5,10.0,5.99,4.2753,4.27908233930994,0.003782339309940319
70,NaCl,1000,0.5,10.0,7.74,4.2658,4.257578068386052,0.008221931613947575
70,NaCl,1000,0.5,10.0,10.0,4.2062,4.203201089109814,0.002998910890186224
70,NaCl,1000,0.5,10.0,12.9,4.1242,4.134829103283252,0.01062910328325195
70,NaCl,1000,0.5,10.0,16.7,4.0487,4.060664209210134,0.011964209210133525
70,NaCl,1000,0.5,10.0,21.5,3.9674,3.990101836033884,0.022701836033883982
70,NaCl,1000,0.5,10.0,27.8,3.8736,3.902216750734255,0.028616750734254737
70,NaCl,1000,0.5,10.0,35.9,3.7577,3.786145860982419,0.02844586098241919
70,NaCl,1000,0.5,10.0,46.4,3.6712,3.695534977488035,0.024334977488035037
70,NaCl,1000,0.5,10.0,59.9,3.55,3.5827152553266917,0.03271525532669184
70,NaCl,1000,0.5,10.0,77.4,3.4778,3.498706143826136,0.020906143826136425
70,NaCl,1000,0.5,10.0,100.0,3.3632,3.4067039943987116,0.043503994398711665
70,NaCl,1000,0.5,8.0,1.0,3.3622,3.3321097059071145,0.03009029409288555
70,NaCl,1000,0.5,8.0,1.29,3.1586,3.208720341852549,0.0501203418525491
70,NaCl,1000,0.5,8.0,1.67,3.1818,3.1461536806814325,0.03564631931856743
70,NaCl,1000,0.5,8.0,2.15,3.1327,3.142047773771031,0.009347773771031243
70,NaCl,1000,0.5,8.0,2.78,3.1444,3.1439545964067137,0.00044540359328637535
70,NaCl,1000,0.5,8.0,3.59,3.1365,3.139312995175803,0.0028129951758031346
70,NaCl,1000,0.5,8.0,4.64,3.1574,3.149331521550265,0.008068478449735128
70,NaCl,1000,0.5,8.0,5.99,3.1334,3.1358009620178025,0.002400962017802488
70,NaCl,1000,0.5,8.0,7.74,3.1023,3.1079987304745833,0.005698730474583247
70,NaCl,1000,0.5,8.0,10.0,3.0729,3.075742815059517,0.002842815059517001
70,NaCl,1000,0.5,8.0,12.9,3.0417,3.043234875776505,0.001534875776505018
70,NaCl,1000,0.5,8.0,16.7,3.0236,3.009354637583498,0.014245362416501983
70,NaCl,1000,0.5,8.0,21.5,2.953,2.952259254634005,0.0007407453659946661
70,NaCl,1000,0.5,8.0,27.8,2.9105,2.8996406481010135,0.010859351898986347
70,NaCl,1000,0.5,8.0,35.9,2.8591,2.847442079399073,0.011657920600927074
70,NaCl,1000,0.5,8.0,46.4,2.8061,2.790968098648025,0.01513190135197462
70,NaCl,1000,0.5,8.0,59.9,2.774,2.7555012295019132,0.018498770498086792
70,NaCl,1000,0.5,8.0,77.4,2.708,2.700821019946047,0.007178980053953232
70,NaCl,1000,0.5,8.0,100.0,2.6637,2.652998246025164,0.01070175397483597
70,NaCl,1000,0.5,7.0,1.0,2.733,2.800953704393775,0.06795370439377502
70,NaCl,1000,0.5,7.0,1.29,2.8378,2.785111477078235,0.05268852292176529
70,NaCl,1000,0.5,7.0,1.67,2.5646,2.6388198859361482,0.07421988593614826
70,NaCl,1000,0.5,7.0,2.15,2.7076,2.6928301649855237,0.01476983501447604
70,NaCl,1000,0.5,7.0,2.78,2.7164,2.707548961991177,0.008851038008823142
70,NaCl,1000,0.5,7.0,3.59,2.6825,2.688442127914187,0.005942127914186912
70,NaCl,1000,0.5,7.0,4.64,2.6467,2.662661624794859,0.015961624794858853
70,NaCl,1000,0.5,7.0,5.99,2.6973,2.682794366434243,0.014505633565756959
70,NaCl,1000,0.5,7.0,7.74,2.6651,2.666697286707457,0.0015972867074571795
70,NaCl,1000,0.5,7.0,10.0,2.6443,2.6447929237703574,0.0004929237703574785
70,NaCl,1000,0.5,7.0,12.9,2.616,2.6174760740892578,0.0014760740892576507
70,NaCl,1000,0.5,7.0,16.7,2.557,2.574421023659948,0.01742102365994791
70,NaCl,1000,0.5,7.0,21.5,2.5384,2.549711982088873,0.011311982088872963
70,NaCl,1000,0.5,7.0,27.8,2.4929,2.5069575612981456,0.014057561298145504
70,NaCl,1000,0.5,7.0,35.9,2.4575,2.4841402535733184,0.02664025357331834
70,NaCl,1000,0.5,7.0,46.4,2.4055,2.4210483044181164,0.015548304418116388
70,NaCl,1000,0.5,7.0,59.9,2.3733,2.38715837327844,0.013858373278440084
70,NaCl,1000,0.5,7.0,77.4,2.3305,2.3585228791538055,0.028022879153805746
70,NaCl,1000,0.5,7.0,100.0,2.322,2.337657151444546,0.015657151444545825
70,NaCl,1000,0.5,5.0,1.0,2.188,2.074859439769396,0.11314056023060415
70,NaCl,1000,0.5,5.0,1.29,1.8898,1.8758846040386206,0.013915395961379362
70,NaCl,1000,0.5,5.0,1.67,1.8937,1.863279951144454,0.030420048855545945
70,NaCl,1000,0.5,5.0,2.15,1.9768,1.9214588518804536,0.05534114811954627
70,NaCl,1000,0.5,5.0,2.78,1.873,1.8588666954941426,0.01413330450585737
70,NaCl,1000,0.5,5.0,3.59,1.9121,1.8537862698499978,0.058313730150002074
70,NaCl,1000,0.5,5.0,4.64,1.8755,1.8290490959642451,0.0464509040357548
70,NaCl,1000,0.5,5.0,5.99,1.8732,1.8413825826863504,0.03181741731364962
70,NaCl,1000,0.5,5.0,7.74,1.8689,1.8256912982611764,0.04320870173882363
70,NaCl,1000,0.5,5.0,10.0,1.8646,1.8536806828953352,0.010919317104664872
70,NaCl,1000,0.5,5.0,12.9,1.849,1.8504964590222146,0.0014964590222146246
70,NaCl,1000,0.5,5.0,16.7,1.8528,1.8419875182088594,0.010812481791140582
70,NaCl,1000,0.5,5.0,21.5,1.8275,1.8172201184401051,0.010279881559894788
70,NaCl,1000,0.5,5.0,27.8,1.8241,1.8107344155996492,0.01336558440035085
70,NaCl,1000,0.5,5.0,35.9,1.8157,1.8028647380151888,0.01283526198481133
70,NaCl,1000,0.5,5.0,46.4,1.8067,1.7995141833287016,0.007185816671298362
70,NaCl,1000,0.5,5.0,59.9,1.817,1.7770263839937905,0.03997361600620941
70,NaCl,1000,0.5,5.0,77.4,1.7958,1.7788549912954645,0.016945008704535525
70,NaCl,1000,0.5,5.0,100.0,1.7862,1.7630044853245934,0.023195514675406592
70,NaCl,1000,0.5,4.0,1.0,1.5856,1.551760897492329,0.03383910250767097
70,NaCl,1000,0.5,4.0,1.29,1.55,1.5540760176948687,0.00407601769486865
70,NaCl,1000,0.5,4.0,1.67,1.5485,1.547719156712195,0.0007808432878049221
70,NaCl,1000,0.5,4.0,2.15,1.5577,1.5569489342384057,0.0007510657615943384
70,NaCl,1000,0.5,4.0,2.78,1.5453,1.575008294542612,0.029708294542612146
70,NaCl,1000,0.5,4.0,3.59,1.5402,1.5595297962858146,0.01932979628581455
70,NaCl,1000,0.5,4.0,4.64,1.5326,1.5515938723679323,0.018993872367932374
70,NaCl,1000,0.5,4.0,5.99,1.5298,1.5403235438347544,0.0105235438347544
70,NaCl,1000,0.5,4.0,7.74,1.5297,1.5356561175666399,0.005956117566639829
70,NaCl,1000,0.5,4.0,10.0,1.5247,1.5319501765896497,0.0072501765896497705
70,NaCl,1000,0.5,4.0,12.9,1.5192,1.5292114559044705,0.01001145590447039
70,NaCl,1000,0.5,4.0,16.7,1.5122,1.5237224218117278,0.011522421811727801
70,NaCl,1000,0.5,4.0,21.5,1.5044,1.515519892323207,0.011119892323206981
70,NaCl,1000,0.5,4.0,27.8,1.502,1.5145968042614992,0.012596804261499228
70,NaCl,1000,0.5,4.0,35.9,1.506,1.5208524616403178,0.014852461640317838
70,NaCl,1000,0.5,4.0,46.4,1.4913,1.5136612222186896,0.022361222218689525
70,NaCl,1000,0.5,4.0,59.9,1.5197,1.5288620310363308,0.009162031036330731
70,NaCl,1000,0.5,4.0,77.4,1.4908,1.5091107183467094,0.018310718346709498
70,NaCl,1000,0.5,4.0,100.0,1.5287,1.5441599538496908,0.0154599538496909
70,NaCl,1000,0.5,3.0,1.0,1.215,1.1861271568344245,0.02887284316557559
70,NaCl,1000,0.5,3.0,1.29,1.2087,1.2084803496074792,0.00021965039252092033
70,NaCl,1000,0.5,3.0,1.67,1.2148,1.2108575774213792,0.003942422578620874
70,NaCl,1000,0.5,3.0,2.15,1.2051,1.20083522114175,0.004264778858250162
70,NaCl,1000,0.5,3.0,2.78,1.1668,1.1818138534380098,0.015013853438009761
70,NaCl,1000,0.5,3.0,3.59,1.2021,1.1914031591409575,0.010696840859042434
70,NaCl,1000,0.5,3.0,4.64,1.1715,1.17663246406077,0.005132464060769948
70,NaCl,1000,0.5,3.0,5.99,1.1735,1.176697732648767,0.0031977326487671043
70,NaCl,1000,0.5,3.0,7.74,1.1886,1.183754941151312,0.004845058848688133
70,NaCl,1000,0.5,3.0,10.0,1.182,1.1817198155905722,0.0002801844094277861
70,NaCl,1000,0.5,3.0,12.9,1.1761,1.1765350828241432,0.0004350828241432847
70,NaCl,1000,0.5,3.0,16.7,1.1613,1.1680676998487733,0.006767699848773345
70,NaCl,1000,0.5,3.0,21.5,1.1813,1.1764001317995498,0.004899868200450186
70,NaCl,1000,0.5,3.0,27.8,1.1831,1.1833513183441733,0.00025131834417324583
70,NaCl,1000,0.5,3.0,35.9,1.187,1.1872534519539535,0.0002534519539534319
70,NaCl,1000,0.5,3.0,46.4,1.1956,1.1898937774846634,0.00570622251533659
70,NaCl,1000,0.5,3.0,59.9,1.1802,1.187102826973531,0.006902826973531173
70,NaCl,1000,0.5,3.0,77.4,1.2128,1.2073161655662064,0.005483834433793744
70,NaCl,1000,0.5,3.0,100.0,1.2296,1.2155601684276696,0.014039831572330463
70,NaCl,1000,0.5,2.0,1.0,0.86229,0.8718060177854889,0.00951601778548894
70,NaCl,1000,0.5,2.0,1.29,0.87379,0.8798021665886776,0.006012166588677648
70,NaCl,1000,0.5,2.0,1.67,0.97824,0.9589248180078105,0.019315181992189512
70,NaCl,1000,0.5,2.0,2.15,0.87086,0.9046849797244276,0.03382497972442766
70,NaCl,1000,0.5,2.0,2.78,0.93671,0.9280070310381237,0.00870296896187639
70,NaCl,1000,0.5,2.0,3.59,0.89121,0.9101208252807725,0.018910825280772592
70,NaCl,1000,0.5,2.0,4.64,0.92928,0.917545407188215,0.011734592811785016
70,NaCl,1000,0.5,2.0,5.99,0.89349,0.8991175246332759,0.005627524633275871
70,NaCl,1000,0.5,2.0,7.74,0.8868,0.8899785064593448,0.00317850645934481
70,NaCl,1000,0.5,2.0,10.0,0.88885,0.8904808669853906,0.001630866985390611
70,NaCl,1000,0.5,2.0,12.9,0.8917,0.8943199132158185,0.002619913215818448
70,NaCl,1000,0.5,2.0,16.7,0.91279,0.9092534715749867,0.0035365284250132856
70,NaCl,1000,0.5,2.0,21.5,0.90823,0.9109267043454432,0.002696704345443224
70,NaCl,1000,0.5,2.0,27.8,0.93045,0.9258923532820066,0.004557646717993413
70,NaCl,1000,0.5,2.0,35.9,0.93355,0.9355220010099664,0.0019720010099664176
70,NaCl,1000,0.5,2.0,46.4,0.96622,0.9635661208653348,0.0026538791346651935
70,NaCl,1000,0.5,2.0,59.9,0.96986,0.9808855951424771,0.01102559514247703
70,NaCl,1000,0.5,2.0,77.4,1.0104,1.0064790358768305,0.003920964123169446
70,NaCl,1000,0.5,2.0,100.0,1.025,1.0390766466515775,0.014076646651577596
80,NaCl,1000,0.5,50.0,0.01,207.59,221.8015500258092,14.211550025809203
80,NaCl,1000,0.5,50.0,0.0129,219.19,222.07583447539463,2.8858344753946312
80,NaCl,1000,0.5,50.0,0.0167,221.93,224.0404697613929,2.110469761392892
80,NaCl,1000,0.5,50.0,0.0215,219.24,223.6914776024882,4.451477602488183
80,NaCl,1000,0.5,50.0,0.0278,219.97,223.529399383404,3.5593993834040134
80,NaCl,1000,0.5,50.0,0.0359,223.99,228.64394574747507,4.653945747475063
80,NaCl,1000,0.5,50.0,0.0464,227.15,232.10819370392196,4.95819370392195
80,NaCl,1000,0.5,50.0,0.0599,229.17,233.6775163438492,4.507516343849204
80,NaCl,1000,0.5,50.0,0.0774,224.48,229.39036443983161,4.910364439831625
80,NaCl,1000,0.5,50.0,0.1,222.61,227.4354779641391,4.825477964139083
80,NaCl,1000,0.5,50.0,0.129,221.44,224.30794458879552,2.867944588795524
80,NaCl,1000,0.5,50.0,0.167,218.5,221.030411712864,2.5304117128640087
80,NaCl,1000,0.5,50.0,0.215,215.98,221.51556707697992,5.53556707697993
80,NaCl,1000,0.5,50.0,0.278,212.87,219.29091524146492,6.420915241464911
80,NaCl,1000,0.5,50.0,0.359,209.84,213.19487796965714,3.3548779696571387
80,NaCl,1000,0.5,50.0,0.464,205.9,208.22115370402346,2.321153704023459
80,NaCl,1000,0.5,50.0,0.599,199.06,198.21195733355802,0.8480426664419838
80,NaCl,1000,0.5,50.0,0.774,193.04,186.42549984146345,6.6145001585365435
80,NaCl,1000,0.5,50.0,1.0,185.93,187.60835852494097,1.6783585249409612
80,NaCl,1000,0.5,50.0,1.29,178.17,176.71718097539454,1.4528190246054464
80,NaCl,1000,0.5,50.0,1.67,168.96,166.65778149394185,2.3022185060581535
80,NaCl,1000,0.5,50.0,2.15,159.11,160.6375723880064,1.5275723880063765
80,NaCl,1000,0.5,50.0,2.78,148.94,151.19840838879767,2.258408388797676
80,NaCl,1000,0.5,50.0,3.59,138.28,141.74481279443788,3.4648127944378757
80,NaCl,1000,0.5,50.0,4.64,127.47,129.85448840256495,2.384488402564955
80,NaCl,1000,0.5,50.0,5.99,116.71,120.25960077948037,3.5496007794803717
80,NaCl,1000,0.5,50.0,7.74,106.13,106.19876629207562,0.06876629207562246
80,NaCl,1000,0.5,50.0,10.0,95.827,96.93383779680364,1.1068377968036458
80,NaCl,1000,0.5,50.0,12.9,85.957,86.37502889329882,0.41802889329882476
80,NaCl,1000,0.5,50.0,16.7,76.566,76.76286163661072,0.19686163661071987
80,NaCl,1000,0.5,50.0,21.5,67.968,68.60344977465199,0.6354497746519883
80,NaCl,1000,0.5,50.0,27.8,60.061,60.45528026437355,0.394280264373549
80,NaCl,1000,0.5,50.0,35.9,52.884,52.98102549621197,0.09702549621196965
80,NaCl,1000,0.5,50.0,46.4,46.472,45.9827973231451,0.4892026768549016
80,NaCl,1000,0.5,50.0,59.9,40.629,40.354630545944026,0.2743694540559716
80,NaCl,1000,0.5,50.0,77.4,35.55,35.58718131493093,0.03718131493093324
80,NaCl,1000,0.5,50.0,100.0,31.155,31.87848130499849,0.7234813049984901
80,NaCl,1000,0.5,50.0,129.0,27.196,28.30208297457092,1.106082974570917
80,NaCl,1000,0.5,50.0,167.0,23.891,24.793390528739103,0.9023905287391045
80,NaCl,1000,0.5,50.0,215.0,21.016,21.85740625775687,0.8414062577568728
80,NaCl,1000,0.5,50.0,278.0,18.609,19.237428692401718,0.628428692401716
80,NaCl,1000,0.5,50.0,359.0,16.575,17.193359734029148,0.6183597340291485
80,NaCl,1000,0.5,50.0,464.0,14.834,15.315539175125346,0.48153917512534683
80,NaCl,1000,0.5,50.0,599.0,13.478,13.773655649252854,0.29565564925285415
80,NaCl,1000,0.5,50.0,774.0,12.148,12.644904071338297,0.4969040713382977
80,NaCl,1000,0.5,50.0,1000.0,12.547,12.794504106165421,0.24750410616542062
80,NaCl,1000,0.5,40.0,0.1,95.921,95.21838793156296,0.7026120684370483
80,NaCl,1000,0.5,40.0,0.129,93.929,94.39700031702264,0.4680003170226428
80,NaCl,1000,0.5,40.0,0.167,94.913,94.52632806639096,0.38667193360903696
80,NaCl,1000,0.5,40.0,0.215,93.309,93.68053493849858,0.3715349384985842
80,NaCl,1000,0.5,40.0,0.278,93.236,93.24181812402678,0.005818124026774285
80,NaCl,1000,0.5,40.0,0.359,93.068,92.98903517641142,0.07896482358857781
80,NaCl,1000,0.5,40.0,0.464,92.224,92.33054916128896,0.10654916128895309
80,NaCl,1000,0.5,40.0,0.599,91.966,91.82976805351518,0.13623194648481274
80,NaCl,1000,0.5,40.0,0.774,90.872,90.82509530174342,0.04690469825658283
80,NaCl,1000,0.5,40.0,1.0,89.378,89.32501523680742,0.05298476319258327
80,NaCl,1000,0.5,40.0,1.29,87.44,87.41100463978778,0.028995360212221044
80,NaCl,1000,0.5,40.0,1.67,85.276,85.28511272009229,0.009112720092289806
80,NaCl,1000,0.5,40.0,2.15,82.193,82.46387434626841,0.270874346268414
80,NaCl,1000,0.5,40.0,2.78,78.915,79.07072674940979,0.15572674940978004
80,NaCl,1000,0.5,40.0,3.59,75.083,75.23719199529748,0.15419199529748084
80,NaCl,1000,0.5,40.0,4.64,71.067,71.29474854046741,0.22774854046741666
80,NaCl,1000,0.5,40.0,5.99,66.4,66.426306770483,0.02630677048298935
80,NaCl,1000,0.5,40.0,7.74,61.813,61.82380682989633,0.010806829896324643
80,NaCl,1000,0.5,40.0,10.0,57.082,57.1440714936523,0.06207149365229725
80,NaCl,1000,0.5,40.0,12.9,52.42,52.4455212088837,0.02552120888369558
80,NaCl,1000,0.5,40.0,16.7,47.714,47.64654225555475,0.06745774444524955
80,NaCl,1000,0.5,40.0,21.5,43.269,43.17520579956395,0.0937942004360508
80,NaCl,1000,0.5,40.0,27.8,38.981,38.87925510548528,0.10174489451472368
80,NaCl,1000,0.5,40.0,35.9,34.978,34.87896316821179,0.09903683178821154
80,NaCl,1000,0.5,40.0,46.4,31.266,31.05658660119538,0.2094133988046174
80,NaCl,1000,0.5,40.0,59.9,27.823,27.669091319262098,0.15390868073790287
80,NaCl,1000,0.5,40.0,77.4,24.735,24.639489067841147,0.09551093215885231
80,NaCl,1000,0.5,40.0,100.0,21.934,21.859609912934523,0.07439008706547767
80,NaCl,1000,0.5,30.0,0.1,41.092,41.305824924102204,0.21382492410220522
80,NaCl,1000,0.5,30.0,0.129,40.688,41.11020048619262,0.4222004861926152
80,NaCl,1000,0.5,30.0,0.167,43.17,42.64583093888397,0.5241690611160337
80,NaCl,1000,0.5,30.0,0.215,42.992,43.00003544326876,0.008035443268759934
80,NaCl,1000,0.5,30.0,0.278,43.413,43.253908367455324,0.15909163254467273
80,NaCl,1000,0.5,30.0,0.359,43.471,43.3215895733329,0.14941042666709592
80,NaCl,1000,0.5,30.0,0.464,42.517,42.69214783586436,0.17514783586435811
80,NaCl,1000,0.5,30.0,0.599,42.05,42.09817090579637,0.04817090579637551
80,NaCl,1000,0.5,30.0,0.774,41.512,41.59213356588877,0.0801335658887723
80,NaCl,1000,0.5,30.0,1.0,41.52,41.36258271517692,0.15741728482308304
80,NaCl,1000,0.5,30.0,1.29,40.92,40.83877128183135,0.08122871816865285
80,NaCl,1000,0.5,30.0,1.67,40.045,39.994724714566395,0.0502752854336066
80,NaCl,1000,0.5,30.0,2.15,39.297,39.11602764417194,0.18097235582805382
80,NaCl,1000,0.5,30.0,2.78,38.151,38.005265864203544,0.14573413579645944
80,NaCl,1000,0.5,30.0,3.59,36.894,36.74836721632868,0.14563278367131716
80,NaCl,1000,0.5,30.0,4.64,35.409,35.24690263379885,0.16209736620115223
80,NaCl,1000,0.5,30.0,5.99,33.847,33.65393447186843,0.1930655281315694
80,NaCl,1000,0.5,30.0,7.74,32.096,31.90993253434272,0.1860674656572776
80,NaCl,1000,0.5,30.0,10.0,30.209,30.058951896333383,0.15004810366661658
80,NaCl,1000,0.5,30.0,12.9,28.284,28.126424007588124,0.15757599241187492
80,NaCl,1000,0.5,30.0,16.7,26.285,26.136981623628035,0.14801837637196513
80,NaCl,1000,0.5,30.0,21.5,24.306,24.217295717085392,0.08870428291460897
80,NaCl,1000,0.5,30.0,27.8,22.357,22.267207200818575,0.08979279918142424
80,NaCl,1000,0.5,30.0,35.9,20.482,20.41207082620719,0.06992917379280783
80,NaCl,1000,0.5,30.0,46.4,18.668,18.611864471835645,0.0561355281643543
80,NaCl,1000,0.5,30.0,59.9,16.994,16.941997275479622,0.0520027245203778
80,NaCl,1000,0.5,30.0,77.4,15.38,15.347165536946834,0.03283446305316673
