T,Salt,Cs,fs,Cp,Gamma,Eta_true,Eta_pred_DecisionTree,Eta_pred_RandomForest,Eta_pred_GBT,Eta_pred_XGBoost,Eta_pred_LinearRegression
25,NaCl,1,0.5,0.02,0.0278,36826.0,31794.30146091859,33647.3989251074,31820.498457564365,30029.008,14.819529950467995
25,NaCl,1,0.5,0.02,0.0359,32226.0,31794.30146091859,30299.47980111004,31227.965892094864,31757.676,14.819126057259394
25,NaCl,1,0.5,0.02,0.0464,27828.0,31794.30146091859,22477.155139813705,26999.470780129697,31757.676,14.818602508372217
25,NaCl,1,0.5,0.02,0.0599,23691.0,31794.30146091859,22507.00860699082,26908.767630977854,20362.482,14.817929401267296
25,NaCl,1,0.5,0.02,0.0774,19930.0,13690.63429626541,20081.66027656945,19054.95151698885,20032.996,14.817056900525408
25,NaCl,1,0.5,0.02,0.1,16607.0,13690.63429626541,15660.540531390772,11736.65157766815,10350.441,14.815930204151822
25,NaCl,1,0.5,0.02,0.129,13748.0,13690.63429626541,13965.56452101125,12584.481293899531,10523.288,14.814484568820138
25,NaCl,1,0.5,0.02,0.167,11349.0,13690.63429626541,11821.591240313712,8977.895575482378,6957.103,14.8125905015499
25,NaCl,1,0.5,0.02,0.215,9313.7,13690.63429626541,9626.681573149008,8917.72089486897,7124.722,14.81019834165644
25,NaCl,1,0.5,0.02,0.278,7635.0,5083.489710626736,7200.524541046009,5070.5161297684745,6326.527,14.807059218060159
25,NaCl,1,0.5,0.02,0.359,6233.9,5083.489710626736,6167.6234920844,5009.661631900602,5638.6846,14.803024179658255
25,NaCl,1,0.5,0.02,0.464,5090.1,5083.489710626736,5246.799780268354,4470.335924414718,4483.602,14.79779521082638
25,NaCl,1,0.5,0.02,0.599,4148.4,5083.489710626736,4173.843937036978,3552.0590740105467,3606.2192,14.791074964859803
25,NaCl,1,0.5,0.02,0.774,3377.8,5083.489710626736,3528.3207931758566,2984.24702373815,3095.6238,14.782368076996464
25,NaCl,1,0.5,0.02,129.0,58.428,44.02650800009333,46.99296595032154,47.05628167051691,45.12788,9.602144634538947
25,NaCl,1,0.5,0.02,167.0,48.843,44.02650800009333,46.99296595032154,46.286461102404864,42.97471,8.449657503059775
25,NaCl,1,0.5,0.02,215.0,40.785,44.02650800009333,44.09386847256657,41.15382874467981,35.169006,7.189472669115841
25,NaCl,1,0.5,0.02,278.0,34.456,44.02650800009333,33.59709594892028,35.386718553302806,33.430122,5.816149644490122
25,NaCl,1,0.5,0.02,359.0,30.191,22.62999618662297,28.582214135784458,31.285499947416046,30.850052,4.428644618351118
25,NaCl,1,0.5,0.02,464.0,25.776,22.62999618662297,25.884672543343484,26.77027882797841,26.881899,3.1105347400415906
25,NaCl,1,0.5,0.02,599.0,22.388,22.62999618662297,23.55157423170262,23.923975269641513,23.658531,1.9749699322957823
25,NaCl,1,0.5,0.02,774.0,19.632,22.62999618662297,22.4157833108821,21.311262497221993,22.70064,1.0960596657871777
25,NaCl,1,0.5,0.02,1000.0,17.352,22.62999618662297,22.4157833108821,19.577302590448394,22.772335,0.5123679511263574
25,NaCl,1,0.5,0.005,0.01,36.259,29.95323724382165,44.24549725539643,36.18651240736106,33.888775,14.803005842852437
25,NaCl,1,0.5,0.005,0.0119,32.874,29.95323724382165,37.123471920947104,34.75795085269362,33.888775,14.80291120712071
25,NaCl,1,0.5,0.005,0.0141,25.114,29.95323724382165,25.355826241642248,20.641078496349593,24.457443,14.802801629660857
25,NaCl,1,0.5,0.005,0.0167,26.89,29.95323724382165,23.703056875303208,20.782599893958345,15.587084,14.802672130072263
25,NaCl,1,0.5,0.005,0.0198,13.287,9.516108925407163,15.020326127784847,15.148952991557152,15.587084,14.802517728197271
25,NaCl,1,0.5,0.005,0.0235,8.1553,9.516108925407163,10.986573370598174,7.975479546110932,9.633241,14.80233344419666
25,NaCl,1,0.5,0.005,0.0278,9.3289,9.516108925407163,10.149118689291413,7.989076099140501,6.0373874,14.802119279186535
25,NaCl,1,0.5,0.005,0.033,10.171,9.516108925407163,9.208218557447237,7.853348608352311,6.0373874,14.801860293081019
25,NaCl,1,0.5,0.005,0.0391,7.5899,9.516108925407163,7.649564827160089,6.612631275210589,6.384506,14.801556488232888
25,NaCl,1,0.5,0.005,0.0464,4.2277,4.3635907955036926,5.008987311961741,4.221992395241981,4.9583797,14.801192926692755
25,NaCl,1,0.5,0.005,0.055,2.0211,4.3635907955036926,3.777791031578109,3.443362796087418,2.7562366,14.800764632773628
25,NaCl,1,0.5,0.005,0.0774,0.61604,0.8494261477387486,1.134870149089356,0.7229927378250053,0.9864779,14.799649134697749
25,NaCl,1,0.5,0.005,0.182,0.73417,0.8494261477387486,1.064210573705736,0.9740810061451554,1.1843159,14.794441269890191
25,NaCl,1,0.5,0.005,0.215,0.99118,0.8494261477387486,1.1507279497229095,1.1226080231180473,1.2309483,14.792798633581915
25,NaCl,1,0.5,0.005,0.256,1.1613,0.8494261477387486,1.2220659632024538,1.1752615914660152,1.2502241,14.790758036472061
25,NaCl,1,0.5,0.005,0.303,1.1643,1.0364341626132254,1.2018226095403457,1.1915643587748328,1.2699052,14.78841916168822
25,NaCl,1,0.5,0.005,0.359,1.8131,1.0364341626132254,1.3305306060708986,1.5937095240164036,1.457519,14.785632900122064
25,NaCl,1,0.5,0.005,0.426,1.4251,1.0364341626132254,1.2822824328445983,1.4133288863878923,1.457519,14.782300026924961
25,NaCl,1,0.5,0.005,0.505,0.73197,1.0364341626132254,0.889064403482112,0.7858944988591839,1.0398625,14.778371186359045
25,NaCl,1,0.5,0.005,0.599,0.57546,1.0364341626132254,0.809414600727596,0.8135211635943339,0.97915184,14.773697723815504
25,NaCl,1,0.5,0.005,0.711,0.97816,1.0364341626132254,0.9331254924428914,0.9627963313096859,0.97915184,14.768131272399009
25,NaCl,1,0.5,0.005,0.843,0.96558,0.9013491610410698,0.9301002458312216,0.7681072388737245,0.9361617,14.761573504300374
25,NaCl,1,0.5,0.005,1.0,1.1627,0.9013491610410698,0.9339124155411429,0.9289718304134301,0.87930006,14.753777526019213
25,NaCl,1,0.5,0.005,1.19,0.85285,0.9013491610410698,0.9198261494481899,0.920913008774688,0.86469007,14.744348408749469
25,NaCl,1,0.5,0.005,1.41,0.79958,0.9010735602983269,0.9118700297191515,0.9203853214576958,0.8841577,14.733438011731801
25,NaCl,1,0.5,0.005,1.67,0.96246,0.9010735602983269,0.9295239200833898,0.9728397950393886,0.9540144,14.720554314356914
25,NaCl,1,0.5,0.005,1.98,0.98609,0.9010735602983269,0.9467189001486274,0.9710602436291447,0.9540144,14.705207706418186
25,NaCl,1,0.5,0.005,2.35,0.86872,0.9010735602983269,0.9387363344543921,0.9516780586073681,0.95086426,14.686911729772467
25,NaCl,1,0.5,0.005,2.78,1.0122,0.9367454928351059,0.9484784399405167,0.9516780586073681,0.950846,14.66567743600502
25,NaCl,1,0.5,0.005,3.3,0.84546,0.9367454928351059,0.9208700401924871,1.0227801106295933,0.94299346,14.640039762489112
25,NaCl,1,0.5,0.005,3.91,0.98196,0.9367454928351059,0.9341966866624254,1.0731077355942085,0.9433836,14.610021918625863
25,NaCl,1,0.5,0.005,4.64,0.87994,0.9367454928351059,0.916061332445712,1.0818639251300035,0.9077788,14.574179815423951
25,NaCl,1,0.5,0.005,5.5,0.95412,0.9367454928351059,0.9238228420830548,0.9844784248012151,0.9077788,14.532067667661874
25,NaCl,1,0.5,0.005,6.53,0.95768,0.9367454928351059,0.9362947433898304,0.9778067662876438,0.9238688,14.481791136160846
25,NaCl,1,0.5,0.005,7.74,0.91912,0.9216867892677998,0.932901982046931,0.9778067662876438,0.88434446,14.422950563785845
25,NaCl,1,0.5,0.005,9.18,0.91042,0.9216867892677998,0.9310313937936853,0.9516677093745287,0.88434446,14.35323689768682
25,NaCl,1,0.5,0.005,10.9,0.92365,0.9216867892677998,0.9334483539015508,0.9454678911103107,0.9557345,14.270409271464187
25,NaCl,1,0.5,0.005,12.9,0.93371,0.9216867892677998,0.9429597147587262,0.9654546128925813,1.0092043,14.174698906569636
25,NaCl,1,0.5,0.005,15.3,0.95437,0.9622764717481658,0.9547454969878398,0.974400520935278,1.0057364,14.060693424906434
25,NaCl,1,0.5,0.005,18.2,0.97146,0.9622764717481658,0.9584332301669262,0.9695173871856569,0.95197576,13.92415949018789
25,NaCl,1,0.5,0.005,21.5,0.95308,0.9622764717481658,0.9619783780656675,0.9681554317524406,0.95197576,13.770405269055873
25,NaCl,1,0.5,0.005,25.6,0.97035,0.9622764717481658,0.9638662613178343,0.9685077255145407,0.95197576,13.581740246068048
25,NaCl,1,0.5,0.005,30.3,0.98522,0.9878878134701105,0.9771549903532569,0.9731717627783391,0.96557605,13.368643515727134
25,NaCl,1,0.5,0.005,35.9,0.98717,0.9878878134701105,0.9935606652470712,0.9711674750165069,0.9773479,13.119101778075505
25,NaCl,1,0.5,0.005,42.6,1.0018,1.0152414072210283,1.0062221885832325,0.9941097281696541,1.0030589,12.82665570779584
25,NaCl,1,0.5,0.005,50.5,1.0155,1.0152414072210283,1.0118177709663743,1.0017373212073608,1.0030589,12.490195097595384
25,NaCl,1,0.5,0.005,59.9,1.0502,1.0152414072210283,1.0274356071757766,0.9936648222627419,1.0075115,12.101328964420626
25,NaCl,1,0.5,0.005,71.1,1.0696,1.0620857313779442,1.04380258060904,0.9951903656735969,1.0075115,11.653773804862263
25,NaCl,1,0.5,0.005,84.3,1.0375,1.0620857313779442,1.0629178402516863,1.0006793013023136,1.0029858,11.147500884543978
25,NaCl,1,0.5,0.005,100.0,1.0828,1.0620857313779442,1.0701890470759015,1.0118345146475847,0.9951515,10.573900365575609
25,NaCl,1,0.5,0.01,0.0464,5.6821,4.3635907955036926,5.118069135037717,6.0728510422475965,6.1533313,14.806993846777974
25,NaCl,1,0.5,0.01,0.055,7.4675,4.3635907955036926,4.072436328132657,5.781492314705298,3.8719068,14.806565385000829
25,NaCl,1,0.5,0.01,0.0653,5.4186,2.194589044079928,3.617583284390438,4.158658923636368,3.8719068,14.806052243607565
25,NaCl,1,0.5,0.01,0.0774,0.93827,2.194589044079928,1.4288525266950451,1.181014532029239,1.6881307,14.805449449736189
25,NaCl,1,0.5,0.01,0.0918,2.5813,2.194589044079928,1.713769797270215,2.2294629956927805,1.6881307,14.804732107193521
25,NaCl,1,0.5,0.01,0.109,1.7675,2.194589044079928,2.020246300603643,1.8621165795646402,1.9022465,14.803875326928923
25,NaCl,1,0.5,0.01,0.129,1.7021,2.421455335937017,2.0035883654336253,1.8322929496638165,2.5114312,14.802879133155372
25,NaCl,1,0.5,0.01,0.153,3.5201,2.421455335937017,2.284387286650438,3.6034813626692888,2.5114312,14.801683789115073
25,NaCl,1,0.5,0.01,0.182,2.6163,2.421455335937017,1.885092847397623,1.4356452504517003,1.4813764,14.800239543849395
25,NaCl,1,0.5,0.01,0.215,2.1932,2.421455335937017,1.8681582270952128,1.477336527237887,1.5397056,14.79859626375504
25,NaCl,1,0.5,0.01,0.256,1.0633,1.128483847728177,1.4173369248312389,1.5466278900359327,1.4753048,14.796554866889327
25,NaCl,1,0.5,0.01,0.505,1.0415,1.128483847728177,1.0193248713104917,1.0396935109720864,1.1776407,14.784163162091433
25,NaCl,1,0.5,0.01,0.599,1.0879,1.128483847728177,0.9805953925583482,1.076242009653057,1.1088862,14.7794878679129
25,NaCl,1,0.5,0.01,0.711,1.3461,1.128483847728177,1.1085049240083096,1.2210056746320763,1.1088862,14.773919234879019
25,NaCl,1,0.5,0.01,0.843,0.89241,0.9013491610410698,0.9029240011816922,0.8621661491062892,1.0184475,14.767358896643724
25,NaCl,1,0.5,0.01,1.0,0.64928,0.9013491610410698,0.8527961851747842,0.9656430391079736,0.92112815,14.759559862943496
25,NaCl,1,0.5,0.01,1.19,0.96657,0.9013491610410698,0.9335557653673496,0.9572660950886906,0.9248232,14.750127050190825
25,NaCl,1,0.5,0.01,1.41,1.1676,0.9908329802242732,0.9636397868269286,0.9567175772889073,0.9456447,14.739212377143412
25,NaCl,1,0.5,0.01,1.67,0.89195,0.9908329802242732,0.9403281168680536,0.9692755334352567,0.98730916,14.726323630358031
25,NaCl,1,0.5,0.01,1.98,0.87293,0.9908329802242732,0.9400357220848599,0.9675025018927202,0.98730916,14.710971007738829
25,NaCl,1,0.5,0.01,2.35,1.0602,0.9908329802242732,0.9628589598513512,0.9609556665621372,0.97131836,14.692667860488758
25,NaCl,1,0.5,0.01,2.78,0.83781,0.9165739689141497,0.9322699169721355,0.9609556665621372,0.97129977,14.671425244524448
25,NaCl,1,0.5,0.01,3.3,0.98012,0.9165739689141497,0.9168988401310039,1.0327508699683576,0.9632783,14.64577752302822
25,NaCl,1,0.5,0.01,3.91,0.87082,0.9165739689141497,0.9161835175485298,1.083569123007765,0.9636768,14.615747914497472
25,NaCl,1,0.5,0.01,4.64,0.99931,0.9165739689141497,0.9482180246734119,1.0924106738618715,0.9273061,14.579891763969965
25,NaCl,1,0.5,0.01,5.5,0.8966,0.9165739689141497,0.9347288384273319,0.9878799626191795,0.9273061,14.537763111510936
25,NaCl,1,0.5,0.01,6.53,0.92545,0.9165739689141497,0.9326828969354379,0.9811852524082113,0.9437422,14.48746687550751
25,NaCl,1,0.5,0.01,7.74,0.97478,0.9752222642370695,0.9487314371010223,0.9811852524082113,0.9033677,14.428603242190071
25,NaCl,1,0.5,0.01,9.18,0.97068,0.9752222642370695,0.9548470463661807,0.9549558806762275,0.9033677,14.358862253738861
25,NaCl,1,0.5,0.01,10.9,0.97579,0.9752222642370695,0.9622418655095103,0.9475773006741942,0.97629344,14.276002165508414
25,NaCl,1,0.5,0.01,12.9,0.97966,0.9752222642370695,0.968595100343985,0.9676086143272989,1.0309134,14.180254289571284
25,NaCl,1,0.5,0.01,15.3,0.9652,0.9668882884159103,0.9658244886189596,0.9744473248021628,1.0273708,14.06620412659815
25,NaCl,1,0.5,0.01,18.2,0.94529,0.9668882884159103,0.9656134498308082,0.9695639564985394,0.97245383,13.929616681162724
25,NaCl,1,0.5,0.01,21.5,0.98743,0.9668882884159103,0.9721903554856981,0.9682019356458376,0.97245383,13.775802200296646
25,NaCl,1,0.5,0.01,25.6,0.9701,0.9668882884159103,0.9737050560921136,0.9685542463298399,0.97245383,13.58706323524708
25,NaCl,1,0.5,0.01,30.3,0.98009,0.9878878134701105,0.9793436530155515,0.9732185076236697,0.98634666,13.373882987509342
25,NaCl,1,0.5,0.01,35.9,0.99917,0.9878878134701105,0.9932005403382822,0.9712141235888824,0.9983717,13.124243448843618
25,NaCl,1,0.5,0.01,42.6,1.0084,1.0152414072210283,1.004841887320524,0.9941574787387338,1.0246359,12.831682762377865
25,NaCl,1,0.5,0.01,50.5,1.0088,1.0152414072210283,1.0094344205995152,1.0017854381564264,1.0246359,12.49509028570412
25,NaCl,1,0.5,0.01,59.9,1.0075,1.0152414072210283,1.0256007285542177,0.9937125514614339,1.0291842,12.106071747154095
25,NaCl,1,0.5,0.01,71.1,1.0179,1.0620857313779442,1.0435428671498257,0.9952381681494774,1.0291842,11.658341180672304
25,NaCl,1,0.5,0.01,84.3,1.0805,1.0620857313779442,1.0644052833095474,1.0007273674309807,1.0245612,11.151869840620792
25,NaCl,1,0.5,0.01,100.0,1.0861,1.0620857313779442,1.0726092650990833,1.0118831166001858,1.0165583,10.578044514720444
25,NaCl,1,0.5,0.05,0.00129,31.973,162.88884391279439,506.64279698476497,40.26329384603452,61.534294,14.85573782018134
25,NaCl,1,0.5,0.05,0.278,1.8745,1.126374648542265,1.339892572777758,1.4548632573807891,1.4150729,14.841912667373059
25,NaCl,1,0.5,0.05,0.359,1.963,1.126374648542265,1.4115497760396174,1.4374025155690147,1.2864165,14.83786813113608
25,NaCl,1,0.5,0.05,0.464,1.8016,1.7018037726852044,1.8232012339087333,1.6438783450571317,1.5203377,14.832626854147842
25,NaCl,1,0.5,0.05,0.599,1.7961,1.7018037726852044,1.9149980021550415,1.5556059989000801,1.629176,14.825890789797025
25,NaCl,1,0.5,0.05,0.774,1.0442,1.7018037726852044,1.6590050695464313,1.5282205440806715,1.4973708,14.817163407312144
25,NaCl,1,0.5,0.05,1.0,0.66208,0.9379086304271957,0.8556100632976744,0.9418496281114864,0.86886644,14.80590021718887
25,NaCl,1,0.5,0.05,1.29,1.2452,0.9379086304271957,1.175078256700426,1.2984098082425026,1.2255232,14.791459991964313
25,NaCl,1,0.5,0.05,1.67,1.3288,1.169023701931614,1.222826548507409,1.3547643953034432,1.2796572,14.77255963333507
25,NaCl,1,0.5,0.05,2.15,0.92783,1.169023701931614,1.0671601541809062,1.3522862145150918,1.2657187,14.748720012309388
25,NaCl,1,0.5,0.05,2.78,1.2375,1.169023701931614,1.136990762035686,1.3195767926774127,1.2656945,14.717488883916756
25,NaCl,1,0.5,0.05,3.59,1.0078,1.1236419620471034,1.0477006573728007,1.2625388130741941,1.318373,14.677431732024507
25,NaCl,1,0.5,0.05,4.64,1.1661,1.1236419620471034,1.132404812327063,1.2632273831687264,1.2686154,14.625668017156064
25,NaCl,1,0.5,0.05,5.99,1.1741,1.1236419620471034,1.1485674703642235,1.2200454038695323,1.182654,14.559382827760805
25,NaCl,1,0.5,0.05,7.74,1.1535,1.1236419620471034,1.1514762326992287,1.2047558042531874,1.1920601,14.473904497221922
25,NaCl,1,0.5,0.05,10.0,1.1254,1.1236419620471034,1.1287636109720842,1.2195478401909372,1.1719873,14.364257448094545
25,NaCl,1,0.5,0.05,12.9,1.0898,1.1069145705418795,1.110226460721089,1.209238871677399,1.1218516,14.224775807365182
25,NaCl,1,0.5,0.05,16.7,1.1118,1.1069145705418795,1.1144182865826031,1.196732618210533,1.12901,14.044054837104747
25,NaCl,1,0.5,0.05,21.5,1.1215,1.1069145705418795,1.1163567811085016,1.2200462992025194,1.1216843,13.81905386632896
25,NaCl,1,0.5,0.05,27.8,1.1048,1.1069145705418795,1.1156749275754325,1.2057601921115138,1.1783346,13.529201441201778
25,NaCl,1,0.5,0.05,35.9,1.1205,1.139598101483225,1.1186229209009106,1.1939801263298686,1.1571866,13.16544942627584
25,NaCl,1,0.5,0.05,46.4,1.1345,1.139598101483225,1.1269789173447204,1.1964298405314069,1.1582696,12.708436159688555
25,NaCl,1,0.5,0.05,59.9,1.1333,1.139598101483225,1.1289163409533933,1.1958943878663992,1.1634113,12.144080987164806
25,NaCl,1,0.5,0.05,77.4,1.1707,1.139598101483225,1.159024591248545,1.1791712898435096,1.1501936,11.449645110335373
25,NaCl,1,0.5,0.05,100.0,1.2021,1.3220908241332165,1.189726893280172,1.1750603975891196,1.1594242,10.611256232047207
25,NaCl,1,0.5,0.05,129.0,1.302,1.3220908241332165,1.24644458436676,1.2420378279755615,1.243705,9.624746547341918
25,NaCl,1,0.5,0.05,167.0,1.6847,1.3220908241332165,1.5401588526907917,1.656807259472308,1.6167877,8.469546645471999
25,NaCl,1,0.5,0.05,215.0,1.893,2.2472825705799253,1.9838029523557037,1.9113522096766913,1.9970257,7.206395537969764
25,NaCl,1,0.5,0.05,278.0,2.1962,2.2472825705799253,2.2462517613839523,2.2901226724208015,2.2132409,5.829839930579017
25,NaCl,1,0.5,0.05,359.0,2.5127,2.2472825705799253,2.5016566986361806,2.432752361613828,2.4027848,4.439068939511547
25,NaCl,1,0.5,0.05,464.0,2.8176,2.9024347905669816,2.7866057648599942,2.6813963206247062,2.6464722,3.1178564413532066
25,NaCl,1,0.5,0.05,599.0,3.1418,2.9024347905669816,3.0120109091837275,2.974693804279809,2.8665547,1.9796186956603412
25,NaCl,1,0.5,0.05,774.0,3.4687,3.4241148477484877,3.3860498165722923,3.207805482123258,3.070697,1.0986396149481041
25,NaCl,1,0.5,0.05,1000.0,3.7639,3.4241148477484877,3.4594435104025125,3.2355933621309942,3.080395,0.5135739833405294
25,NaCl,1,0.5,0.1,0.001,314.59,162.88884391279439,263.009913768503,252.90525779805125,309.36005,14.914078139955581
25,NaCl,1,0.5,0.1,0.00129,296.96,162.88884391279439,232.1188041483382,187.2387308788042,179.71628,14.914063587133453
25,NaCl,1,0.5,0.1,0.00167,238.33,162.88884391279439,227.03564941584986,159.95492348108388,142.25798,14.914044517939741
25,NaCl,1,0.5,0.1,0.00215,186.13,162.88884391279439,183.49876185156958,158.6082569785583,142.25798,14.914020430571997
25,NaCl,1,0.5,0.1,0.00278,140.97,162.88884391279439,137.87455919757755,129.4677631001048,117.66376,14.913988815960883
25,NaCl,1,0.5,0.1,0.00359,121.28,100.72849225597842,100.0779831005404,113.21196316940868,112.38967,14.913948168702209
25,NaCl,1,0.5,0.1,0.00464,94.043,100.72849225597842,84.99913609263118,86.48589437411403,83.27812,14.91389547797621
25,NaCl,1,0.5,0.1,0.00599,56.46,54.86742523606976,63.87123185260336,61.3700699023049,64.0489,14.913827733030612
25,NaCl,1,0.5,0.1,0.00774,51.904,54.86742523606976,49.43101992303823,54.50603203273379,55.356754,14.913739915966534
25,NaCl,1,0.5,0.1,0.01,52.251,54.86742523606976,47.10297634659183,29.628533065469096,29.754038,14.913626507266022
25,NaCl,1,0.5,0.1,0.0129,26.674,13.803014694034458,28.774808201192208,26.7030939632583,26.029915,14.913480984090608
25,NaCl,1,0.5,0.1,0.0167,20.217,13.803014694034458,22.085091992583262,23.66375722168695,22.115505,14.9132903006998
25,NaCl,1,0.5,0.1,0.0215,13.349,13.803014694034458,15.634780681730062,17.70108769615141,16.94872,14.913049440954175
25,NaCl,1,0.5,0.1,0.0278,10.58,13.803014694034458,11.96510132122173,13.45016920186919,12.774779,14.912733318441498
25,NaCl,1,0.5,0.1,0.0359,9.2782,13.803014694034458,11.236385728541354,13.199712306173144,13.13925,14.912326885057368
25,NaCl,1,0.5,0.1,0.0464,9.7868,13.803014694034458,9.632810496927101,11.41237466276517,13.13925,14.911800043453097
25,NaCl,1,0.5,0.1,0.06,5.7803,13.772408027869025,8.112822706492699,7.012550764216021,8.182013,14.911117685804005
25,NaCl,1,0.5,0.1,0.0774,3.5215,13.772408027869025,5.627041673886451,6.486697783298359,8.049619,14.910244714929764
25,NaCl,1,0.5,0.1,0.1,1.7913,1.126374648542265,2.063270384624838,4.591612285352393,5.4022703,14.909110932508431
25,NaCl,1,0.5,0.1,0.129,1.3322,1.126374648542265,1.5674022480604384,4.923300187576744,5.4385977,14.907656205249937
25,NaCl,1,0.5,0.1,0.167,0.62526,1.126374648542265,1.2208054220014488,3.51233189024992,3.4715133,14.905750225763223
25,NaCl,1,0.5,0.1,0.278,0.68624,1.126374648542265,0.948285735859515,2.008289485903597,2.0610394,14.900184154783455
25,NaCl,1,0.5,0.1,0.359,0.61052,1.126374648542265,1.0152489467551693,1.98418672296779,2.0231464,14.896123739114511
25,NaCl,1,0.5,0.1,0.464,1.7406,1.7018037726852044,1.705975632402503,2.7321428787300235,2.620748,14.890861884117705
25,NaCl,1,0.5,0.1,0.599,1.9054,1.7018037726852044,2.076808370300008,2.6662807885383404,3.026771,14.884099373007787
25,NaCl,1,0.5,0.1,0.774,2.1677,1.7018037726852044,1.9737661902082013,2.6662807885383404,2.781893,14.875337725561907
25,NaCl,1,0.5,0.1,1.0,1.7259,1.6156745407434516,1.2893743643233202,1.7176490975198948,1.5591954,14.86403031453152
25,NaCl,1,0.5,0.1,1.29,1.3838,1.6156745407434516,1.5142367603268843,1.7636467147104793,1.6975363,14.849533394902323
25,NaCl,1,0.5,0.1,1.67,1.6972,1.6156745407434516,1.598967639146205,1.8450462336198221,1.7615653,14.830558830742124
