T,Salt,Cs,fs,Cp,Gamma,Eta,Formula_Group,Curve_Group
25,CaCl2,10,0.5,0.4,12.9,1.1467,CaCl2|10|0.5|0.4,CaCl2|10|0.5|0.4|25
25,CaCl2,10,0.5,0.4,16.7,1.1311,CaCl2|10|0.5|0.4,CaCl2|10|0.5|0.4|25
25,CaCl2,10,0.5,0.4,21.5,1.1531,CaCl2|10|0.5|0.4,CaCl2|10|0.5|0.4|25
25,CaCl2,10,0.5,0.4,27.8,1.1505,CaCl2|10|0.5|0.4,CaCl2|10|0.5|0.4|25
25,CaCl2,10,0.5,0.4,35.9,1.1667,CaCl2|10|0.5|0.4,CaCl2|10|0.5|0.4|25
25,CaCl2,10,0.5,0.4,46.4,1.1646,CaCl2|10|0.5|0.4,CaCl2|10|0.5|0.4|25
25,CaCl2,10,0.5,0.4,59.9,1.2007,CaCl2|10|0.5|0.4,CaCl2|10|0.5|0.4|25
25,CaCl2,10,0.5,0.4,77.4,1.1909,CaCl2|10|0.5|0.4,CaCl2|10|0.5|0.4|25
25,CaCl2,10,0.5,0.4,100.0,1.2459,CaCl2|10|0.5|0.4,CaCl2|10|0.5|0.4|25
25,CaCl2,10,0.5,0.2,1.0,0.69723,CaCl2|10|0.5|0.2,CaCl2|10|0.5|0.2|25
25,CaCl2,10,0.5,0.2,1.29,0.85177,CaCl2|10|0.5|0.2,CaCl2|10|0.5|0.2|25
25,CaCl2,10,0.5,0.2,1.67,1.1808,CaCl2|10|0.5|0.2,CaCl2|10|0.5|0.2|25
25,CaCl2,10,0.5,0.2,2.15,0.83298,CaCl2|10|0.5|0.2,CaCl2|10|0.5|0.2|25
25,CaCl2,10,0.5,0.2,2.78,1.1458,CaCl2|10|0.5|0.2,CaCl2|10|0.5|0.2|25
25,CaCl2,10,0.5,0.2,3.59,0.91459,CaCl2|10|0.5|0.2,CaCl2|10|0.5|0.2|25
25,CaCl2,10,0.5,0.2,4.64,1.0743,CaCl2|10|0.5|0.2,CaCl2|10|0.5|0.2|25
25,CaCl2,10,0.5,0.2,5.99,1.0092,CaCl2|10|0.5|0.2,CaCl2|10|0.5|0.2|25
25,CaCl2,10,0.5,0.2,7.74,0.97033,CaCl2|10|0.5|0.2,CaCl2|10|0.5|0.2|25
25,CaCl2,10,0.5,0.2,10.0,0.98265,CaCl2|10|0.5|0.2,CaCl2|10|0.5|0.2|25
25,CaCl2,10,0.5,0.2,12.9,1.0015,CaCl2|10|0.5|0.2,CaCl2|10|0.5|0.2|25
25,CaCl2,10,0.5,0.2,16.7,1.0258,CaCl2|10|0.5|0.2,CaCl2|10|0.5|0.2|25
25,CaCl2,10,0.5,0.2,21.5,1.0321,CaCl2|10|0.5|0.2,CaCl2|10|0.5|0.2|25
25,CaCl2,10,0.5,0.2,27.8,1.049,CaCl2|10|0.5|0.2,CaCl2|10|0.5|0.2|25
25,CaCl2,10,0.5,0.2,35.9,1.051,CaCl2|10|0.5|0.2,CaCl2|10|0.5|0.2|25
25,CaCl2,10,0.5,0.2,46.4,1.0872,CaCl2|10|0.5|0.2,CaCl2|10|0.5|0.2|25
25,CaCl2,10,0.5,0.2,59.9,1.0759,CaCl2|10|0.5|0.2,CaCl2|10|0.5|0.2|25
25,CaCl2,10,0.5,0.2,77.4,1.1319,CaCl2|10|0.5|0.2,CaCl2|10|0.5|0.2|25
25,CaCl2,10,0.5,0.2,100.0,1.1377,CaCl2|10|0.5|0.2,CaCl2|10|0.5|0.2|25
25,CaCl2,10,0.5,0.1,1.0,1.2157,CaCl2|10|0.5|0.1,CaCl2|10|0.5|0.1|25
25,CaCl2,10,0.5,0.1,1.3,0.84643,CaCl2|10|0.5|0.1,CaCl2|10|0.5|0.1|25
25,CaCl2,10,0.5,0.1,1.7,1.0393,CaCl2|10|0.5|0.1,CaCl2|10|0.5|0.1|25
25,CaCl2,10,0.5,0.1,2.22,0.97228,CaCl2|10|0.5|0.1,CaCl2|10|0.5|0.1|25
25,CaCl2,10,0.5,0.1,2.89,0.95251,CaCl2|10|0.5|0.1,CaCl2|10|0.5|0.1|25
25,CaCl2,10,0.5,0.1,3.78,0.97628,CaCl2|10|0.5|0.1,CaCl2|10|0.5|0.1|25
25,CaCl2,10,0.5,0.1,4.92,0.95053,CaCl2|10|0.5|0.1,CaCl2|10|0.5|0.1|25
25,CaCl2,10,0.5,0.1,6.42,0.96027,CaCl2|10|0.5|0.1,CaCl2|10|0.5|0.1|25
25,CaCl2,10,0.5,0.1,8.38,0.95609,CaCl2|10|0.5|0.1,CaCl2|10|0.5|0.1|25
25,CaCl2,10,0.5,0.1,10.9,0.9627,CaCl2|10|0.5|0.1,CaCl2|10|0.5|0.1|25
25,CaCl2,10,0.5,0.1,14.3,0.967,CaCl2|10|0.5|0.1,CaCl2|10|0.5|0.1|25
25,CaCl2,10,0.5,0.1,18.6,0.97552,CaCl2|10|0.5|0.1,CaCl2|10|0.5|0.1|25
25,CaCl2,10,0.5,0.1,24.2,0.98705,CaCl2|10|0.5|0.1,CaCl2|10|0.5|0.1|25
25,CaCl2,10,0.5,0.1,31.6,1.0007,CaCl2|10|0.5|0.1,CaCl2|10|0.5|0.1|25
25,CaCl2,10,0.5,0.1,41.2,1.0153,CaCl2|10|0.5|0.1,CaCl2|10|0.5|0.1|25
25,CaCl2,10,0.5,0.1,53.8,1.0414,CaCl2|10|0.5|0.1,CaCl2|10|0.5|0.1|25
25,CaCl2,10,0.5,0.1,70.2,1.0594,CaCl2|10|0.5|0.1,CaCl2|10|0.5|0.1|25
25,CaCl2,10,0.5,0.1,91.5,1.089,CaCl2|10|0.5|0.1,CaCl2|10|0.5|0.1|25
25,CaCl2,10,0.5,0.1,119.0,1.2349,CaCl2|10|0.5|0.1,CaCl2|10|0.5|0.1|25
25,CaCl2,10,0.5,0.1,156.0,1.5316,CaCl2|10|0.5|0.1,CaCl2|10|0.5|0.1|25
25,CaCl2,10,0.5,0.25,1.0,1.0461,CaCl2|10|0.5|0.25,CaCl2|10|0.5|0.25|25
25,CaCl2,10,0.5,0.25,1.3,1.0747,CaCl2|10|0.5|0.25,CaCl2|10|0.5|0.25|25
25,CaCl2,10,0.5,0.25,1.7,1.0562,CaCl2|10|0.5|0.25,CaCl2|10|0.5|0.25|25
25,CaCl2,10,0.5,0.25,2.22,1.0224,CaCl2|10|0.5|0.25,CaCl2|10|0.5|0.25|25
25,CaCl2,10,0.5,0.25,2.89,1.0317,CaCl2|10|0.5|0.25,CaCl2|10|0.5|0.25|25
25,CaCl2,10,0.5,0.25,3.78,1.0353,CaCl2|10|0.5|0.25,CaCl2|10|0.5|0.25|25
25,CaCl2,10,0.5,0.25,4.92,1.0204,CaCl2|10|0.5|0.25,CaCl2|10|0.5|0.25|25
25,CaCl2,10,0.5,0.25,6.42,1.0302,CaCl2|10|0.5|0.25,CaCl2|10|0.5|0.25|25
25,CaCl2,10,0.5,0.25,8.38,1.0416,CaCl2|10|0.5|0.25,CaCl2|10|0.5|0.25|25
25,CaCl2,10,0.5,0.25,10.9,1.0409,CaCl2|10|0.5|0.25,CaCl2|10|0.5|0.25|25
25,CaCl2,10,0.5,0.25,14.3,1.0449,CaCl2|10|0.5|0.25,CaCl2|10|0.5|0.25|25
25,CaCl2,10,0.5,0.25,18.6,1.0552,CaCl2|10|0.5|0.25,CaCl2|10|0.5|0.25|25
25,CaCl2,10,0.5,0.25,24.2,1.0627,CaCl2|10|0.5|0.25,CaCl2|10|0.5|0.25|25
25,CaCl2,10,0.5,0.25,31.6,1.0723,CaCl2|10|0.5|0.25,CaCl2|10|0.5|0.25|25
25,CaCl2,10,0.5,0.25,41.2,1.0894,CaCl2|10|0.5|0.25,CaCl2|10|0.5|0.25|25
25,CaCl2,10,0.5,0.25,53.8,1.1075,CaCl2|10|0.5|0.25,CaCl2|10|0.5|0.25|25
25,CaCl2,10,0.5,0.25,70.2,1.1245,CaCl2|10|0.5|0.25,CaCl2|10|0.5|0.25|25
25,CaCl2,10,0.5,0.25,91.5,1.1575,CaCl2|10|0.5|0.25,CaCl2|10|0.5|0.25|25
25,CaCl2,10,0.5,1.0,1.0,1.5808,CaCl2|10|0.5|1,CaCl2|10|0.5|1|25
25,CaCl2,10,0.5,1.0,1.3,1.7055,CaCl2|10|0.5|1,CaCl2|10|0.5|1|25
25,CaCl2,10,0.5,1.0,1.7,1.5985,CaCl2|10|0.5|1,CaCl2|10|0.5|1|25
25,CaCl2,10,0.5,1.0,2.22,1.6032,CaCl2|10|0.5|1,CaCl2|10|0.5|1|25
25,CaCl2,10,0.5,1.0,2.89,1.5979,CaCl2|10|0.5|1,CaCl2|10|0.5|1|25
25,CaCl2,10,0.5,1.0,3.78,1.5739,CaCl2|10|0.5|1,CaCl2|10|0.5|1|25
25,CaCl2,10,0.5,1.0,4.92,1.5724,CaCl2|10|0.5|1,CaCl2|10|0.5|1|25
25,CaCl2,10,0.5,1.0,6.42,1.5632,CaCl2|10|0.5|1,CaCl2|10|0.5|1|25
25,CaCl2,10,0.5,1.0,8.38,1.5607,CaCl2|10|0.5|1,CaCl2|10|0.5|1|25
25,CaCl2,10,0.5,1.0,10.9,1.5465,CaCl2|10|0.5|1,CaCl2|10|0.5|1|25
25,CaCl2,10,0.5,1.0,14.3,1.5405,CaCl2|10|0.5|1,CaCl2|10|0.5|1|25
25,CaCl2,10,0.5,1.0,18.6,1.5303,CaCl2|10|0.5|1,CaCl2|10|0.5|1|25
25,CaCl2,10,0.5,1.0,24.2,1.5235,CaCl2|10|0.5|1,CaCl2|10|0.5|1|25
25,CaCl2,10,0.5,1.0,31.6,1.5152,CaCl2|10|0.5|1,CaCl2|10|0.5|1|25
25,CaCl2,10,0.5,1.0,41.2,1.5192,CaCl2|10|0.5|1,CaCl2|10|0.5|1|25
25,CaCl2,10,0.5,1.0,53.8,1.523,CaCl2|10|0.5|1,CaCl2|10|0.5|1|25
25,CaCl2,10,0.5,1.0,70.2,1.5258,CaCl2|10|0.5|1,CaCl2|10|0.5|1|25
25,CaCl2,10,0.5,1.0,91.5,1.5438,CaCl2|10|0.5|1,CaCl2|10|0.5|1|25
25,CaCl2,10,0.5,1.0,119.0,1.5618,CaCl2|10|0.5|1,CaCl2|10|0.5|1|25
25,CaCl2,10,0.5,1.0,156.0,1.6089,CaCl2|10|0.5|1,CaCl2|10|0.5|1|25
25,CaCl2,10,0.5,1.0,203.0,2.1901,CaCl2|10|0.5|1,CaCl2|10|0.5|1|25
25,CaCl2,10,0.5,1.0,265.0,2.8203,CaCl2|10|0.5|1,CaCl2|10|0.5|1|25
25,CaCl2,10,0.5,1.0,346.0,3.5489,CaCl2|10|0.5|1,CaCl2|10|0.5|1|25
25,CaCl2,10,0.5,1.0,451.0,4.0418,CaCl2|10|0.5|1,CaCl2|10|0.5|1|25
25,CaCl2,10,0.5,1.0,588.0,4.5416,CaCl2|10|0.5|1,CaCl2|10|0.5|1|25
25,CaCl2,10,0.5,1.0,767.0,4.8025,CaCl2|10|0.5|1,CaCl2|10|0.5|1|25
25,CaCl2,10,0.5,1.0,1000.0,5.1294,CaCl2|10|0.5|1,CaCl2|10|0.5|1|25
25,CaCl2,10,0.5,2.5,0.0278,3.8361,CaCl2|10|0.5|2.5,CaCl2|10|0.5|2.5|25
25,CaCl2,10,0.5,2.5,0.0359,6.1968,CaCl2|10|0.5|2.5,CaCl2|10|0.5|2.5|25
25,CaCl2,10,0.5,2.5,0.0464,5.3633,CaCl2|10|0.5|2.5,CaCl2|10|0.5|2.5|25
25,CaCl2,10,0.5,2.5,0.0599,5.8365,CaCl2|10|0.5|2.5,CaCl2|10|0.5|2.5|25
25,CaCl2,10,0.5,2.5,0.0774,5.1286,CaCl2|10|0.5|2.5,CaCl2|10|0.5|2.5|25
25,CaCl2,10,0.5,2.5,0.1,5.9822,CaCl2|10|0.5|2.5,CaCl2|10|0.5|2.5|25
25,CaCl2,10,0.5,2.5,0.129,5.1936,CaCl2|10|0.5|2.5,CaCl2|10|0.5|2.5|25
25,CaCl2,10,0.5,2.5,0.167,4.535,CaCl2|10|0.5|2.5,CaCl2|10|0.5|2.5|25
25,CaCl2,10,0.5,2.5,0.215,4.9455,CaCl2|10|0.5|2.5,CaCl2|10|0.5|2.5|25
25,CaCl2,10,0.5,2.5,0.278,4.4929,CaCl2|10|0.5|2.5,CaCl2|10|0.5|2.5|25
25,CaCl2,10,0.5,2.5,0.359,3.8367,CaCl2|10|0.5|2.5,CaCl2|10|0.5|2.5|25
25,CaCl2,10,0.5,2.5,0.464,3.0121,CaCl2|10|0.5|2.5,CaCl2|10|0.5|2.5|25
25,CaCl2,10,0.5,2.5,0.599,2.3171,CaCl2|10|0.5|2.5,CaCl2|10|0.5|2.5|25
25,CaCl2,10,0.5,2.5,0.774,2.6749,CaCl2|10|0.5|2.5,CaCl2|10|0.5|2.5|25
25,CaCl2,10,0.5,2.5,1.0,3.3208,CaCl2|10|0.5|2.5,CaCl2|10|0.5|2.5|25
25,CaCl2,10,0.5,2.5,1.29,3.3197,CaCl2|10|0.5|2.5,CaCl2|10|0.5|2.5|25
25,CaCl2,10,0.5,2.5,1.67,2.8509,CaCl2|10|0.5|2.5,CaCl2|10|0.5|2.5|25
25,CaCl2,10,0.5,2.5,2.15,3.1063,CaCl2|10|0.5|2.5,CaCl2|10|0.5|2.5|25
25,CaCl2,10,0.5,2.5,2.78,3.0544,CaCl2|10|0.5|2.5,CaCl2|10|0.5|2.5|25
25,CaCl2,10,0.5,2.5,3.59,3.0286,CaCl2|10|0.5|2.5,CaCl2|10|0.5|2.5|25
25,CaCl2,10,0.5,2.5,4.64,2.9015,CaCl2|10|0.5|2.5,CaCl2|10|0.5|2.5|25
25,CaCl2,10,0.5,2.5,5.99,2.9222,CaCl2|10|0.5|2.5,CaCl2|10|0.5|2.5|25
25,CaCl2,10,0.5,2.5,7.74,2.8931,CaCl2|10|0.5|2.5,CaCl2|10|0.5|2.5|25
25,CaCl2,10,0.5,2.5,10.0,2.8284,CaCl2|10|0.5|2.5,CaCl2|10|0.5|2.5|25
25,CaCl2,10,0.5,2.5,12.9,2.7817,CaCl2|10|0.5|2.5,CaCl2|10|0.5|2.5|25
25,CaCl2,10,0.5,2.5,16.7,2.7214,CaCl2|10|0.5|2.5,CaCl2|10|0.5|2.5|25
25,CaCl2,10,0.5,2.5,21.5,2.6689,CaCl2|10|0.5|2.5,CaCl2|10|0.5|2.5|25
25,CaCl2,10,0.5,2.5,27.8,2.5985,CaCl2|10|0.5|2.5,CaCl2|10|0.5|2.5|25
25,CaCl2,10,0.5,2.5,35.9,2.5452,CaCl2|10|0.5|2.5,CaCl2|10|0.5|2.5|25
25,CaCl2,10,0.5,2.5,46.4,2.5061,CaCl2|10|0.5|2.5,CaCl2|10|0.5|2.5|25
25,CaCl2,10,0.5,2.5,59.9,2.4597,CaCl2|10|0.5|2.5,CaCl2|10|0.5|2.5|25
25,CaCl2,10,0.5,2.5,77.4,2.4396,CaCl2|10|0.5|2.5,CaCl2|10|0.5|2.5|25
25,CaCl2,10,0.5,2.5,100.0,2.4353,CaCl2|10|0.5|2.5,CaCl2|10|0.5|2.5|25
25,CaCl2,10,0.5,2.5,129.0,2.3894,CaCl2|10|0.5|2.5,CaCl2|10|0.5|2.5|25
25,CaCl2,10,0.5,2.5,167.0,2.4116,CaCl2|10|0.5|2.5,CaCl2|10|0.5|2.5|25
25,CaCl2,10,0.5,2.5,215.0,2.4799,CaCl2|10|0.5|2.5,CaCl2|10|0.5|2.5|25
25,CaCl2,10,0.5,2.5,278.0,3.4614,CaCl2|10|0.5|2.5,CaCl2|10|0.5|2.5|25
25,CaCl2,10,0.5,2.5,359.0,4.2481,CaCl2|10|0.5|2.5,CaCl2|10|0.5|2.5|25
25,CaCl2,10,0.5,2.5,464.0,4.9526,CaCl2|10|0.5|2.5,CaCl2|10|0.5|2.5|25
25,CaCl2,10,0.5,2.5,599.0,5.7004,CaCl2|10|0.5|2.5,CaCl2|10|0.5|2.5|25
25,CaCl2,10,0.5,2.5,774.0,6.3281,CaCl2|10|0.5|2.5,CaCl2|10|0.5|2.5|25
25,CaCl2,10,0.5,2.5,1000.0,7.0545,CaCl2|10|0.5|2.5,CaCl2|10|0.5|2.5|25
25,CaCl2,10,0.5,5.0,0.0599,4.692,CaCl2|10|0.5|5,CaCl2|10|0.5|5|25
25,CaCl2,10,0.5,5.0,0.0774,7.0726,CaCl2|10|0.5|5,CaCl2|10|0.5|5|25
25,CaCl2,10,0.5,5.0,0.1,7.8758,CaCl2|10|0.5|5,CaCl2|10|0.5|5|25
25,CaCl2,10,0.5,5.0,0.129,8.6824,CaCl2|10|0.5|5,CaCl2|10|0.5|5|25
25,CaCl2,10,0.5,5.0,0.167,9.5879,CaCl2|10|0.5|5,CaCl2|10|0.5|5|25
25,CaCl2,10,0.5,5.0,0.215,8.4933,CaCl2|10|0.5|5,CaCl2|10|0.5|5|25
25,CaCl2,10,0.5,5.0,0.278,8.4011,CaCl2|10|0.5|5,CaCl2|10|0.5|5|25
25,CaCl2,10,0.5,5.0,0.359,8.1759,CaCl2|10|0.5|5,CaCl2|10|0.5|5|25
25,CaCl2,10,0.5,5.0,0.464,7.3446,CaCl2|10|0.5|5,CaCl2|10|0.5|5|25
25,CaCl2,10,0.5,5.0,0.599,6.5645,CaCl2|10|0.5|5,CaCl2|10|0.5|5|25
25,CaCl2,10,0.5,5.0,0.774,6.2652,CaCl2|10|0.5|5,CaCl2|10|0.5|5|25
25,CaCl2,10,0.5,5.0,1.0,6.9568,CaCl2|10|0.5|5,CaCl2|10|0.5|5|25
25,CaCl2,10,0.5,5.0,1.29,7.1655,CaCl2|10|0.5|5,CaCl2|10|0.5|5|25
25,CaCl2,10,0.5,5.0,1.67,6.7035,CaCl2|10|0.5|5,CaCl2|10|0.5|5|25
25,CaCl2,10,0.5,5.0,2.15,6.6731,CaCl2|10|0.5|5,CaCl2|10|0.5|5|25
25,CaCl2,10,0.5,5.0,2.78,6.6971,CaCl2|10|0.5|5,CaCl2|10|0.5|5|25
25,CaCl2,10,0.5,5.0,3.59,6.492,CaCl2|10|0.5|5,CaCl2|10|0.5|5|25
25,CaCl2,10,0.5,5.0,4.64,6.3208,CaCl2|10|0.5|5,CaCl2|10|0.5|5|25
25,CaCl2,10,0.5,5.0,5.99,6.2426,CaCl2|10|0.5|5,CaCl2|10|0.5|5|25
25,CaCl2,10,0.5,5.0,7.74,6.0715,CaCl2|10|0.5|5,CaCl2|10|0.5|5|25
25,CaCl2,10,0.5,5.0,10.0,5.8558,CaCl2|10|0.5|5,CaCl2|10|0.5|5|25
25,CaCl2,10,0.5,5.0,12.9,5.6582,CaCl2|10|0.5|5,CaCl2|10|0.5|5|25
25,CaCl2,10,0.5,5.0,16.7,5.4427,CaCl2|10|0.5|5,CaCl2|10|0.5|5|25
25,CaCl2,10,0.5,5.0,21.5,5.2207,CaCl2|10|0.5|5,CaCl2|10|0.5|5|25
25,CaCl2,10,0.5,5.0,27.8,4.9919,CaCl2|10|0.5|5,CaCl2|10|0.5|5|25
25,CaCl2,10,0.5,5.0,35.9,4.768,CaCl2|10|0.5|5,CaCl2|10|0.5|5|25
25,CaCl2,10,0.5,5.0,46.4,4.5734,CaCl2|10|0.5|5,CaCl2|10|0.5|5|25
25,CaCl2,10,0.5,5.0,59.9,4.3871,CaCl2|10|0.5|5,CaCl2|10|0.5|5|25
25,CaCl2,10,0.5,5.0,77.4,4.2151,CaCl2|10|0.5|5,CaCl2|10|0.5|5|25
25,CaCl2,10,0.5,5.0,100.0,4.0797,CaCl2|10|0.5|5,CaCl2|10|0.5|5|25
25,CaCl2,10,0.5,5.0,129.0,3.9244,CaCl2|10|0.5|5,CaCl2|10|0.5|5|25
25,CaCl2,10,0.5,5.0,167.0,3.8223,CaCl2|10|0.5|5,CaCl2|10|0.5|5|25
25,CaCl2,10,0.5,5.0,215.0,3.7575,CaCl2|10|0.5|5,CaCl2|10|0.5|5|25
25,CaCl2,10,0.5,5.0,278.0,3.678,CaCl2|10|0.5|5,CaCl2|10|0.5|5|25
25,CaCl2,10,0.5,5.0,359.0,5.3463,CaCl2|10|0.5|5,CaCl2|10|0.5|5|25
25,CaCl2,10,0.5,5.0,464.0,6.2118,CaCl2|10|0.5|5,CaCl2|10|0.5|5|25
25,CaCl2,10,0.5,5.0,599.0,7.0777,CaCl2|10|0.5|5,CaCl2|10|0.5|5|25
25,CaCl2,10,0.5,5.0,774.0,7.9734,CaCl2|10|0.5|5,CaCl2|10|0.5|5|25
25,CaCl2,10,0.5,5.0,1000.0,8.8524,CaCl2|10|0.5|5,CaCl2|10|0.5|5|25
25,CaCl2,10,0.5,10.0,0.000999,445.29,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,0.00129,341.21,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,0.00167,301.2,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,0.00215,231.85,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,0.00278,174.05,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,0.00359,144.52,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,0.00464,124.06,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,0.00599,96.648,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,0.00774,86.205,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,0.01,75.31,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,0.0129,55.64,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,0.0167,47.749,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,0.0215,43.065,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,0.0278,34.957,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,0.0359,32.763,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,0.0464,29.64,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,0.0599,26.667,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,0.0774,24.715,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,0.1,24.08,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,0.129,21.445,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,0.167,20.878,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,0.215,22.248,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,0.278,22.762,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,0.359,23.984,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,0.464,24.562,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,0.599,24.546,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,0.774,24.157,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,1.0,23.052,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,1.29,22.563,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,1.67,22.5,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,2.15,21.648,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,2.78,20.976,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,3.59,20.103,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,4.64,19.317,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,5.99,18.306,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,7.74,17.294,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,10.0,16.288,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,12.9,15.232,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,16.7,14.21,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,21.5,13.201,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,27.8,12.241,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,35.9,11.316,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,46.4,10.433,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,59.9,9.6338,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,77.4,8.8803,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,100.0,8.2052,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,129.0,7.6562,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,167.0,7.1381,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,215.0,6.6945,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,278.0,6.3477,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,359.0,6.0685,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,464.0,8.1685,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,599.0,9.3725,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,774.0,10.398,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,10.0,1000.0,11.337,CaCl2|10|0.5|10,CaCl2|10|0.5|10|25
25,CaCl2,10,0.5,25.0,0.001,485.09,CaCl2|10|0.5|25,CaCl2|10|0.5|25|25
25,CaCl2,10,0.5,25.0,0.00129,487.66,CaCl2|10|0.5|25,CaCl2|10|0.5|25|25
25,CaCl2,10,0.5,25.0,0.00167,471.7,CaCl2|10|0.5|25,CaCl2|10|0.5|25|25
25,CaCl2,10,0.5,25.0,0.00215,440.97,CaCl2|10|0.5|25,CaCl2|10|0.5|25|25
25,CaCl2,10,0.5,25.0,0.00278,457.26,CaCl2|10|0.5|25,CaCl2|10|0.5|25|25
25,CaCl2,10,0.5,25.0,0.00359,434.96,CaCl2|10|0.5|25,CaCl2|10|0.5|25|25
25,CaCl2,10,0.5,25.0,0.00464,434.49,CaCl2|10|0.5|25,CaCl2|10|0.5|25|25
25,CaCl2,10,0.5,25.0,0.00599,446.61,CaCl2|10|0.5|25,CaCl2|10|0.5|25|25
